detid,flow,city
K634D11,384.8347722536469,zurich
K634D13,374.56385829115806,zurich
K634D14,311.37838642453113,zurich
K634D15,305.20392974099434,zurich
K635D11,255.01041976778802,zurich
K635D12,326.5912473950581,zurich
K636D11,224.09050312593033,zurich
K636D12,156.0226257814826,zurich
K638D11,349.1396248883596,zurich
K638D12,243.3760047633224,zurich
K638D13,107.46055373623102,zurich
K638D14,188.60375111640369,zurich
K642D11,255.93926763917833,zurich
K642D14,47.3831497469485,zurich
K642D15,289.05031259303365,zurich
K642D17,137.71360523965467,zurich
K642D18,48.75855909496874,zurich
K64D11,411.336707353379,zurich
K64D12,427.04376302470973,zurich
K64D13,100.12503721345638,zurich
K64D14,47.710628163143795,zurich
K64D15,37.642155403393865,zurich
K650D11,164.1381363501042,zurich
K650D12,159.44030961595712,zurich
K650D13,159.10092289371838,zurich
K650D14,131.37243227150938,zurich
K650D15,268.1869604048824,zurich
K650D16,136.78475736826437,zurich
K650D17,144.20363203334327,zurich
K651D11,259.89282524560883,zurich
K651D12,297.8088716880024,zurich
K651D13,46.74010122060137,zurich
K651D15,42.44120273891039,zurich
K652D11,279.642750818696,zurich
K652D12,182.34593629056266,zurich
K652D17,110.20541827924977,zurich
K652D18,251.72968145281334,zurich
K653D11,90.9020541827925,zurich
K653D12,186.7103304554927,zurich
K653D13,207.43078297112237,zurich
K653D14,163.56058350699612,zurich
K653D15,271.9797558797261,zurich
K653D16,80.83358142304257,zurich
K653D17,214.3852337005061,zurich
K656D11,304.5251562965168,zurich
K659D11,27.133075320035726,zurich
K659D12,140.3453408752605,zurich
K659D13,158.11253349211074,zurich
K659D14,27.686811551056863,zurich
K659D15,28.615659422447155,zurich
K659D16,24.203632033343258,zurich
K659D18,41.893420660910984,zurich
K661D11,154.90919916641857,zurich
K661D12,128.91336707353378,zurich
K661D15,126.69842214944924,zurich
K661D18,118.42810360226258,zurich
K663D13,144.6085144388211,zurich
K663D14,465.0908008335814,zurich
K663D17,104.06668651384341,zurich
K663D18,333.42661506400714,zurich
K663D19,337.13009824352486,zurich
K666D11,251.92616850253052,zurich
K666D15,302.39356951473655,zurich
K668D11,273.53378981839836,zurich
K668D12,315.0044656147663,zurich
K669D12,173.14081571896398,zurich
K669D13,228.13337302768682,zurich
K669D14,91.58678178029176,zurich
K669D15,318.7436737124144,zurich
K669D16,173.39089014587674,zurich
K66D11,312.3310509080083,zurich
K66D12,307.4426912771658,zurich
K66D13,69.19916641857695,zurich
K677D11,272.42631735635604,zurich
K677D12,272.1762429294433,zurich
K679D11,290.72938374516224,zurich
K679D12,262.47097350401907,zurich
K679D13,290.58648407264064,zurich
K679D14,290.4793093182495,zurich
K67D11,281.2980053587377,zurich
K67D12,281.5004465614766,zurich
K67D13,46.85918428103602,zurich
K67D14,47.12116701399226,zurich
K67D15,389.7350401905329,zurich
K67D16,336.9574278058946,zurich
K67D17,114.9330157785055,zurich
K67D18,151.28907412920512,zurich
K67D19,150.05656445370647,zurich
K67D20,111.76540637094374,zurich
K67D21,370.09228937183684,zurich
K67D22,473.98630544805,zurich
K680D12,288.6037511164037,zurich
K70D11,133.06341172968146,zurich
K70D12,175.71896397737422,zurich
K70D13,182.17922000595416,zurich
K70D14,217.8862756772849,zurich
K71D11,207.35337898183982,zurich
K71D12,305.91842810360225,zurich
K71D13,206.11491515331943,zurich
K7D11,262.95921405180115,zurich
K8D11,240.61327776123846,zurich
K8D12,250.34236379874963,zurich
K8D14,300.8395355760643,zurich
K8D15,272.13456385829113,zurich
K8D16,73.27776123846382,zurich
K8D17,123.52485858886574,zurich
K8D18,122.19112831199762,zurich
K8D19,155.6236975290265,zurich
K8D20,458.47573682643645,zurich
